adult,backdrop_path,genre_ids,id,title,original_language,original_title,overview,popularity,poster_path,release_date,softcore,video,vote_average,vote_count,genres,cast,director,keywords
False,/70uUnpfe7en9x011UjpZoub101l.jpg,"[99, 18]",1430,Bowling for Columbine,en,Bowling for Columbine,"This is not a film about gun control. It is a film about the fearful heart and soul of the United States, and the 280 million Americans lucky enough to have the right to a constitutionally protected Uzi. From a look at the Columbine High School security camera tapes to the home of Oscar-winning NRA President Charlton Heston, from a young man who makes homemade napalm with The Anarchist's Cookbook to the murder of a six-year-old girl by another six-year-old. Bowling for Columbine is a journey through the US, through our past, hoping to discover why our pursuit of happiness is so riddled with violence.",10.6895,/4XsiTsZcNCRSkee1o0fdr5OqYRT.jpg,2002-10-09,False,False,7.516,1698,,,,
False,/9s9o9RT9Yj6nDuRJjnJm78WFoFl.jpg,"[28, 27, 878]",1051896,Arcadian,en,Arcadian,"In the near future, on a decimated Earth, Paul and his twin sons face terror at night when ferocious creatures awaken. When Paul is nearly killed, the boys come up with a plan for survival, using everything their father taught them to keep him alive.",12.2914,/h4T8Xeydkw53h9uIbulYsss25UF.jpg,2024-04-12,False,False,6.058,891,,,,
False,/bNiiUCQUD7ij5Ybh2GoWSZwqAb1.jpg,"[14, 12, 28, 10751, 10749]",102651,Maleficent,en,Maleficent,"A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land. She rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom – and to Maleficent's true happiness as well.",13.3937,/bDG3yei6AJlEAK3A5wN7RwFXQ7V.jpg,2014-05-28,False,False,7.088,13783,,,,
False,/j9eOeLlTGoHoM8BNUJVNyWmIvCi.jpg,"[10749, 35]",1072790,Anyone but You,en,Anyone but You,"After an amazing first date, Bea and Ben’s fiery attraction turns ice cold — until they find themselves unexpectedly reunited at a destination wedding in Australia. So they do what any two mature adults would do: pretend to be a couple.",13.3916,/5qHoazZiaLe7oFBok7XlUhg96f2.jpg,2023-12-21,False,False,6.768,3106,,,,
False,/8eRscFbRYl681zDfkjv1jjW1KAA.jpg,"[878, 28, 12]",1452,Superman Returns,en,Superman Returns,"Superman returns to discover his 5-year absence has allowed Lex Luthor to walk free, and that those he was closest to felt abandoned and have moved on. Luthor plots his ultimate revenge that could see millions killed and change the face of the planet forever, as well as ridding himself of the Man of Steel.",12.2622,/385XwTQZDpRX2d3kxtnpiLrjBXw.jpg,2006-06-28,False,False,5.821,4602,,,,
False,/2gAStVyyv9C3BSEKhP0a1aM3Qy9.jpg,"[27, 14]",426063,Nosferatu,en,Nosferatu,"A gothic tale of obsession between a haunted young woman and the terrifying vampire infatuated with her, causing untold horror in its wake.",13.3097,/5qGIxdEO841C0tdY8vOdLoRVrr0.jpg,2024-12-25,False,False,6.7,3720,,,,
False,/QEbt6liCqDcJkmfgIUBoEGlhLC.jpg,"[27, 878]",223319,Lucky Sky Diamond,ja,LSD -ラッキースカイダイアモンド-,"At the clinic where her boyfriend Katayama, a young genius doctor, is the director, Yoko, a young girl who continues to suffer from eerie nightmares every day, is not getting better despite the care of her sister Sakurako and Katayama's treatment. Sakurako, the sister, is suspicious of Yoko's condition and confronts Katayama, who tells her that she suffers from a serious mental disorder and that the only way to cure it is to have brain surgery. Yoko, despite being persuaded by her sister and Katayama, agrees to the surgery, although she is skeptical...",13.393,/kYTHzZpgnzhea5Trp3evcxSEdTG.jpg,1989-03-11,False,False,4.1,10,,,,
False,/4pl165EUdvveHCr4J4YcHVA1MnD.jpg,"[80, 28, 878]",9739,Demolition Man,en,Demolition Man,"In 1996, brash L.A. detective John Spartan and maniac killer Simon Phoenix are both sentenced to decades in a cryogenic prison as punishment for a rescue mission gone wrong. When Phoenix escapes 36 years later to wreak havoc on the future, Spartan is awakened to capture his nemesis the old-fashioned way.",12.0461,/dq6AmlVFo92PRuoLCcIyFdoRuxf.jpg,1993-10-08,False,False,6.8,4138,,,,
False,/akflpqPH6yQoEnxlk6H8FyoFSsI.jpg,"[27, 9648]",1193501,Whistle,en,Whistle,"A misfit group of unwitting high school students stumble upon a cursed object, an ancient Aztec Death Whistle. They discover that blowing the whistle and the terrifying sound it emits will summon their future deaths to hunt them down.",12.8681,/vgonf5kGsiijUBjzxKTvechhT28.jpg,2026-01-20,False,False,6.329,509,,,,
False,/87GU2ifjNYtgYtcRH1NNH1P4ODo.jpg,"[18, 35, 10749]",1064213,Anora,en,Anora,"A young sex worker from Brooklyn gets her chance at a Cinderella story when she meets and impulsively marries the son of an oligarch. Once the news reaches Russia, her fairytale is threatened as his parents set out to get the marriage annulled.",12.1631,/cgXk2tNYhJZLXdBDO5DidAVzQ82.jpg,2024-10-14,False,False,7.07,3213,,,,
False,,"[28, 12, 16, 10751, 878]",1327821,Incredibles 3,en,Incredibles 3,The third installment in the Incredibles franchise. Plot TBA,11.9025,/por0sU3WKbboM2e1M6oGlPFAEiF.jpg,2028-06-15,False,False,0.0,0,,,,
False,/nLFxvLokHe3bQmrmAfljIfax2jQ.jpg,"[878, 80]",185,A Clockwork Orange,en,A Clockwork Orange,"In a near-future Britain, young Alexander DeLarge and his pals get their kicks beating and raping anyone they please. When not destroying the lives of others, Alex swoons to the music of Beethoven. The state, eager to crack down on juvenile crime, gives an incarcerated Alex the option to undergo an invasive procedure that'll rob him of all personal agency. In a time when conscience is a commodity, can Alex change his tune?",12.9782,/4sHeTAp65WrSSuc05nRBKddhBxO.jpg,1971-10-28,False,False,8.176,13890,,,,
False,/vOGAu6Iz1yb66uSNGq8zQf9FyLs.jpg,"[18, 10751, 14, 10749]",114108,Cinderella,fr,Cendrillon,"A fairy godmother magically turns Cinderella's rags to a beautiful dress, and a pumpkin into a coach. Cinderella goes to the ball, where she meets the Prince - but will she remember to leave before the magic runs out?  Méliès based the art direction on engravings by Gustave Doré. First known example of a fairy-tale adapted to film, and the first film to use dissolves to go from one scene to another.",12.1004,/j0GSDrWtlkMQ3vH6Bxjlt8KLLvA.jpg,1899-10-01,False,False,6.195,128,,,,
False,/sDhABATFQX8nfTHShTfH8HeqKY1.jpg,"[80, 18, 53]",819,Sleepers,en,Sleepers,Two gangsters seek revenge on the state jail worker who during their stay at a youth prison sexually abused them. A sensational court hearing takes place to charge him for the crimes.,12.0694,/yUpiEk2EojS9ZEXb3nIQonQCYYF.jpg,1996-10-18,False,False,7.597,3924,,,,
False,/c9yWXo7RRYZ8TaiuVDqqukPi3LF.jpg,"[16, 18]",1707720,Moonbeams,fr,Moonbeams,,14.0134,/iYixA0fRMYVykwtGrTrenEG4wXa.jpg,2026-06-15,False,False,10.0,1,,,,
False,/rOJb0yQOCny0bPjg8bCLw8DyAD7.jpg,"[35, 12, 878]",550988,Free Guy,en,Free Guy,"A bank teller discovers he is actually a background player in an open-world video game, and decides to become the hero of his own story. Now, in a world where there are no limits, he is determined to be the guy who saves his world his way before it's too late.",13.684,/dxraF0qPr1OEgJk17ltQTO84kQF.jpg,2021-08-11,False,False,7.451,9902,,,,
False,/xr8cnK9SdDKdqYiWlBthQcvBJvH.jpg,"[18, 35]",1245859,Savage House,en,Savage House,"Against the backdrop of 18th century England, a massive pox outbreak, and Jacobite uprising – Sir Chauncey Savage and Lady Savage blindly pursue a better life. It's not without a tinge of irony that their family name is the Savages, for this is a Savage House indeed, filled with duels, decadence, and bloodshed.",12.4816,/vPBy6cDPYMcj35lpl3W5kPEc2OB.jpg,2026-06-05,False,False,6.731,13,,,,
False,/1JnemtgRmn3vcVE4GEzUkJVuL8B.jpg,"[27, 9648]",2667,The Blair Witch Project,en,The Blair Witch Project,"In October of 1994 three student filmmakers disappeared in the woods near Burkittsville, Maryland, while shooting a documentary. A year later their footage was found.",11.5435,/9050VGrYjYrEjpOvDZVAngLbg1f.jpg,1999-07-14,False,False,6.366,5487,,,,
False,/t0WFxaoKHptUN6MUagdR5xZqf0X.jpg,"[53, 9648]",818721,Visions,fr,Visions,"An experienced airline pilot, Estelle leads a perfect life between long-haul flights with her loving, protective husband Guillaume. One day, by chance, in an airport corridor, she crosses paths with Ana, a photographer with whom she had a passionate affair twenty years earlier. Little does Estelle know that this reunion will send her into a nightmarish spiral, turning her life upside down and irrational.",11.0224,/hKflNpAkZsA5IydLqF4ExbalcYt.jpg,2023-09-06,False,False,5.783,173,,,,
False,/y2Ca1neKke2mGPMaHzlCNDVZqsK.jpg,"[28, 35, 53]",718930,Bullet Train,en,Bullet Train,"Unlucky assassin Ladybug is determined to do his job peacefully after one too many gigs gone off the rails. Fate, however, may have other plans, as Ladybug's latest mission puts him on a collision course with lethal adversaries from around the globe—all with connected, yet conflicting, objectives—on the world's fastest train.",12.5873,/j8szC8OgrejDQjjMKSVXyaAjw3V.jpg,2022-08-03,False,False,7.413,7618,,,,
False,/v85FlkbMYKa5du1glm0YfYNsL2n.jpg,"[18, 10402, 10749]",776503,CODA,en,CODA,"As a CODA (Child of Deaf Adults), Ruby is the only hearing person in her deaf family. When the family's fishing business is threatened, Ruby finds herself torn between pursuing her love of music and her fear of abandoning her parents.",13.0051,/BzVjmm8l23rPsijLiNLUzuQtyd.jpg,2021-08-13,False,False,7.89,2616,,,,
False,/nEuPSz6LhmrtYp7K56dbsmomuqA.jpg,"[28, 12, 53, 10752]",1370,Rambo III,en,Rambo III,"Combat has taken its toll on Rambo, but he's finally begun to find inner peace in a monastery. When Rambo's friend and mentor Col. Trautman asks for his help on a top secret mission to Afghanistan, Rambo declines but must reconsider when Trautman is captured.",12.7777,/uycbt9iVlAnKkQIisqUWuO8hVcm.jpg,1988-05-24,False,False,6.2,3506,,,,
False,/26bnYQ0L005dXP7cL6H3EqjmFRx.jpg,[10749],1163974,The Karma of Sex,zh,玉蒲团之极乐宝鉴,,12.9405,/fgDil15yqzf3ABqJjoQPq01sNlf.jpg,1999-09-25,False,False,7.0,3,,,,
False,/rV9MLgLm4i5ImuhhqdJ2fa7JMc2.jpg,"[27, 9648]",1404791,Dollhouse,ja,ドールハウス,"After losing their child, a mother finds solace in a life-sized ancient doll she finds on the market.  When a new daughter enters the family's life, strange things begin to happen and no matter how hard the family tries to get rid of it, the doll always finds its way back.",12.8265,/vUs4OPpvu4Is7wIGaXkseNJHhEA.jpg,2025-06-13,False,False,7.579,108,,,,
False,/rV9MLgLm4i5ImuhhqdJ2fa7JMc2.jpg,"[27, 9648]",1404791,Dollhouse,ja,ドールハウス,"After losing their child, a mother finds solace in a life-sized ancient doll she finds on the market.  When a new daughter enters the family's life, strange things begin to happen and no matter how hard the family tries to get rid of it, the doll always finds its way back.",12.8265,/vUs4OPpvu4Is7wIGaXkseNJHhEA.jpg,2025-06-13,False,False,7.556,107,,,,
False,/4GgiMYynlzp5RmaYNzPHkhW12j7.jpg,"[53, 18, 10749]",287649,Scarlet Innocence,ko,마담 뺑덕,"A university professor gradually succumbing to blindness is entranced by an obsessive love, in this modern-day adaptation of a classic Korean fairy tale.",11.7204,/ejaHQQKp5J2tD6ubprDMmIRGKnE.jpg,2014-10-02,False,False,6.113,71,,,,
False,/eFw5YSorHidsajLTayo1noueIxI.jpg,"[28, 35, 53]",509967,6 Underground,en,6 Underground,"After faking his death, a tech billionaire recruits a team of international operatives for a bold and bloody mission to take down a brutal dictator.",11.6409,/lnWkyG3LLgbbrIEeyl5mK5VRFe4.jpg,2019-12-10,False,False,6.332,5204,,,,
False,/87tmTU1NSR5EUGTKsF5rhLwZtZc.jpg,"[12, 18]",5915,Into the Wild,en,Into the Wild,"After graduating from Emory University in 1992, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity, and hitchhikes to Alaska to live in the wilderness.",12.5707,/jnLnLYP5pGDfri04gxtAqAvkHMw.jpg,2007-09-21,False,False,7.796,10184,,,,
False,/2u1YBNBlSwvBReyvI7i5z5ykQXP.jpg,"[28, 53]",725201,The Gray Man,en,The Gray Man,"When a shadowy CIA agent uncovers damning agency secrets, he's hunted across the globe by a sociopathic rogue operative who's put a bounty on his head.",12.6971,/8cXbitsS6dWQ5gfMTZdorpAAzEH.jpg,2022-07-13,False,False,6.911,4298,,,,
False,/4yWayBvwl9gHXaWrDrAslxjL7mh.jpg,"[14, 16, 10751]",408,Snow White and the Seven Dwarfs,en,Snow White and the Seven Dwarfs,"A beautiful girl, Snow White, takes refuge in the forest in the house of seven dwarfs to hide from her stepmother, the wicked Queen. The Queen is jealous because she wants to be known as ""the fairest in the land,"" and Snow White's beauty surpasses her own.",11.6523,/3VAHfuNb6Z7UiW12iYKANSPBl8m.jpg,1938-01-22,False,False,7.123,8004,,,,
False,/vPJwn9pp5f58CqdaXU3eOSLoJkl.jpg,"[28, 35, 80]",5175,Rush Hour 2,en,Rush Hour 2,"It's vacation time for Carter as he finds himself alongside Lee in Hong Kong wishing for more excitement. While Carter wants to party and meet the ladies, Lee is out to track down a Triad gang lord who may be responsible for killing two men at the American Embassy. Things get complicated as the pair stumble onto a counterfeiting plot. The boys are soon up to their necks in fist fights and life-threatening situations. A trip back to the U.S. may provide the answers about the bombing, the counterfeiting, and the true allegiance of sexy customs agent Isabella.",11.5098,/aBQf2vMiCINeVC9v6BGVYKXurTh.jpg,2001-08-03,False,False,6.8,4641,,,,
False,/l9jEItb8GRyhZfny92QeqpCeOu.jpg,"[16, 12, 35, 10751]",153518,The Angry Birds Movie,en,The Angry Birds Movie,"An island populated entirely by happy, flightless birds or almost entirely. In this paradise, Red, a bird with a temper problem, speedy Chuck, and the volatile Bomb have always been outsiders. But when the island is visited by mysterious green piggies, it’s up to these unlikely outcasts to figure out what the pigs are up to.",14.434,/iOH0fEFtV9z9rZp9zmBFGGeWicv.jpg,2016-05-11,False,False,6.3,4029,,,,
False,/ikyzq678qnHtRY8ZiQJzK4hiOyW.jpg,"[53, 27]",1382832,Hungry,en,Hungry,A group of holidaymakers must fight for their lives against a rampaging hippo on the loose after becoming lost in the Louisiana swamplands.,12.1948,/kHbUXJhXYV7UGiStIgCyplWsYKd.jpg,2026-06-03,False,False,6.97,50,,,,
False,/4tpKnBebVoTbVeZFv4idAfX9ESk.jpg,"[80, 18]",1716334,RECOIL,fr,RECOIL,"THE MAFIA.  A LIST.  A HITMAN.  Edgar is a hitman for a Mafia in Lille. One night, his boss gives him a list of people to eliminate for the safety of the mafia.",11.2397,/tDvp9CpZPgC2l4CFXM1KstEhYbC.jpg,2026-06-17,False,False,10.0,1,,,,
False,/yir5430WblZSZuIMd9C6pIZerfA.jpg,"[28, 80]",339403,Baby Driver,en,Baby Driver,"After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.",13.0077,/tYzFuYXmT8LOYASlFCkaPiAFAl0.jpg,2017-06-28,False,False,7.444,16906,,,,
False,/sWoCqZjjDmKU4BMfeBBRoGgyyfn.jpg,"[16, 35, 10751, 878]",1720486,Lilo & Scratch,en,Lilo & Scratch,"Stitch is tasked with looking after Scratch, a cat Lilo has found but Scratch has more similarities with Stitch than meets the eye.",11.8708,/cgDFMeqMM3wvWh36iNpiUCrYtWb.jpg,2026-11-25,False,False,0.0,0,,,,
False,/fIWsCpYR9iGDMSbMTSAzy8L7Kg5.jpg,"[12, 28, 53]",710,GoldenEye,en,GoldenEye,"When a powerful secret defense system is stolen, James Bond is assigned to stop a Russian crime syndicate from using it.",12.6426,/z0ljRnNxIO7CRBhLEO0DvLgAFPR.jpg,1995-11-16,False,False,6.904,4367,,,,
False,/bHfGHipZ32Oec94FDJO4mWs3aZ5.jpg,[27],1034541,Terrifier 3,en,Terrifier 3,"Five years after surviving Art the Clown's Halloween massacre, Sienna and Jonathan are still struggling to rebuild their shattered lives. As the holiday season approaches, they try to embrace the Christmas spirit and leave the horrors of the past behind. But just when they think they're safe, Art returns, determined to turn their holiday cheer into a new nightmare. The festive season quickly unravels as Art unleashes his twisted brand of terror, proving that no holiday is safe.",12.1069,/ju10W5gl3PPK3b7TjEmVOZap51I.jpg,2024-10-09,False,False,6.787,1982,,,,
False,,"[35, 18]",1692383,Rx,en,Rx,A slacker taking care of his ailing grandfather finds himself in over his head when he invites his best friend over to get high.,12.9915,/iUsiWIWiL5mivzREfosGDLNwRpu.jpg,2026-05-13,False,False,10.0,1,,,,
